id,timestamp,sensor_value,timestamp_hour,rolling_mean_1h,zone,z_score
SNS-20260124-2003493,2026-01-24T12:00:00Z,69.86,12,72.22,zone2,-1.27
SNS-20260124-3003493,2026-01-24T12:00:00Z,202.64,12,194.12,zone3,-1.89
SNS-20260124-4003493,2026-01-24T12:00:00Z,868.44,12,876.66,zone4,0.86
SNS-20260124-1003494,2026-01-24T13:00:00Z,151.99,13,151.44,zone1,0.13
SNS-20260124-2003494,2026-01-24T13:00:00Z,78.5,13,72.98,zone2,-0.19
SNS-20260124-3003494,2026-01-24T13:00:00Z,245.75,13,244.43,zone3,-0.17
SNS-20260124-4003494,2026-01-24T13:00:00Z,803.69,13,807.74,zone4,0.05
SNS-20260124-1003495,2026-01-24T14:00:00Z,154.31,14,156.31,zone1,0.29
SNS-20260124-2003495,2026-01-24T14:00:00Z,76.43,14,69.74,zone2,-0.45
SNS-20260124-3003495,2026-01-24T14:00:00Z,232.74,14,238.93,zone3,-0.69
SNS-20260124-4003495,2026-01-24T14:00:00Z,914.81,14,909.4,zone4,1.44
SNS-20260124-1003496,2026-01-24T15:00:00Z,144.66,15,154.34,zone1,-0.36
SNS-20260124-2003496,2026-01-24T15:00:00Z,79.21,15,76.3,zone2,-0.1
SNS-20260124-3003496,2026-01-24T15:00:00Z,242.95,15,238.75,zone3,-0.28
SNS-20260124-4003496,2026-01-24T15:00:00Z,1717.44,15,1726.66,zone4,11.47
SNS-20260124-1003497,2026-01-24T16:00:00Z,153.42,16,161.85,zone1,0.23
SNS-20260124-2003497,2026-01-24T16:00:00Z,82.62,16,81.81,zone2,0.33
SNS-20260124-3003497,2026-01-24T16:00:00Z,235.0,16,243.03,zone3,-0.6
SNS-20260124-4003497,2026-01-24T16:00:00Z,778.52,16,778.36,zone4,-0.27
SNS-20260124-1003498,2026-01-24T17:00:00Z,158.35,17,154.2,zone1,0.56
SNS-20260124-2003498,2026-01-24T17:00:00Z,91.93,17,93.98,zone2,1.49
SNS-20260124-3003498,2026-01-24T17:00:00Z,271.48,17,278.84,zone3,0.86
SNS-20260124-4003498,2026-01-24T17:00:00Z,851.1,17,860.84,zone4,0.64
SNS-20260124-1003499,2026-01-24T18:00:00Z,159.05,18,161.11,zone1,0.6
SNS-20260124-2003499,2026-01-24T18:00:00Z,75.6,18,76.97,zone2,-0.55
SNS-20260124-3003499,2026-01-24T18:00:00Z,234.91,18,228.53,zone3,-0.6
SNS-20260124-4003499,2026-01-24T18:00:00Z,681.91,18,672.63,zone4,-1.48
SNS-20260124-1003500,2026-01-24T19:00:00Z,134.7,19,131.61,zone1,-1.02
SNS-20260124-2003500,2026-01-24T19:00:00Z,59.86,19,55.45,zone2,-2.52
SNS-20260124-3003500,2026-01-24T19:00:00Z,310.83,19,312.55,zone3,2.43
SNS-20260124-4003500,2026-01-24T19:00:00Z,735.18,19,741.58,zone4,-0.81
SNS-20260124-1003501,2026-01-24T20:00:00Z,148.29,20,154.05,zone1,-0.11
SNS-20260124-2003501,2026-01-24T20:00:00Z,86.68,20,95.5,zone2,0.84
SNS-20260124-3003501,2026-01-24T20:00:00Z,243.99,20,243.27,zone3,-0.24
SNS-20260124-4003501,2026-01-24T20:00:00Z,881.05,20,881.41,zone4,1.01
SNS-20260124-1003502,2026-01-24T21:00:00Z,174.78,21,171.58,zone1,1.65
SNS-20260124-2003502,2026-01-24T21:00:00Z,74.59,21,78.84,zone2,-0.68
SNS-20260124-3003502,2026-01-24T21:00:00Z,259.4,21,254.89,zone3,0.38
SNS-20260124-4003502,2026-01-24T21:00:00Z,702.53,21,701.11,zone4,-1.22
SNS-20260124-1003503,2026-01-24T22:00:00Z,176.42,22,173.39,zone1,1.76
SNS-20260124-2003503,2026-01-24T22:00:00Z,84.88,22,91.92,zone2,0.61
SNS-20260124-3003503,2026-01-24T22:00:00Z,238.58,22,233.34,zone3,-0.46
SNS-20260124-4003503,2026-01-24T22:00:00Z,741.16,22,741.74,zone4,-0.74
SNS-20260124-1003504,2026-01-24T23:00:00Z,147.26,23,138.15,zone1,-0.18
SNS-20260124-2003504,2026-01-24T23:00:00Z,88.33,23,82.17,zone2,1.04
SNS-20260124-3003504,2026-01-24T23:00:00Z,258.35,23,260.48,zone3,0.33
SNS-20260124-4003504,2026-01-24T23:00:00Z,923.77,23,932.78,zone4,1.55
SNS-20260125-1003505,2026-01-25T00:00:00Z,146.66,0,154.56,zone1,-0.22
SNS-20260125-2003505,2026-01-25T00:00:00Z,153.57,0,157.28,zone2,9.2
SNS-20260125-3003505,2026-01-25T00:00:00Z,278.45,0,282.83,zone3,1.14
SNS-20260125-4003505,2026-01-25T00:00:00Z,937.23,0,938.21,zone4,1.72
SNS-20260125-1003506,2026-01-25T01:00:00Z,131.0,1,137.05,zone1,-1.27
SNS-20260125-2003506,2026-01-25T01:00:00Z,63.18,1,70.4,zone2,-2.1
SNS-20260125-3003506,2026-01-25T01:00:00Z,268.1,1,271.51,zone3,0.72
SNS-20260125-4003506,2026-01-25T01:00:00Z,756.6,1,761.8,zone4,-0.54
SNS-20260125-1003507,2026-01-25T02:00:00Z,141.37,2,141.29,zone1,-0.58
SNS-20260125-2003507,2026-01-25T02:00:00Z,84.86,2,81.18,zone2,0.61
SNS-20260125-3003507,2026-01-25T02:00:00Z,232.75,2,228.53,zone3,-0.69
SNS-20260125-4003507,2026-01-25T02:00:00Z,681.56,2,687.66,zone4,-1.48
SNS-20260125-1003508,2026-01-25T03:00:00Z,127.03,3,136.58,zone1,-1.53
SNS-20260125-2003508,2026-01-25T03:00:00Z,86.28,3,91.68,zone2,0.79
SNS-20260125-3003508,2026-01-25T03:00:00Z,246.88,3,237.25,zone3,-0.12
SNS-20260125-4003508,2026-01-25T03:00:00Z,848.99,3,855.46,zone4,0.61
SNS-20260125-1003509,2026-01-25T04:00:00Z,153.43,4,147.99,zone1,0.23
SNS-20260125-2003509,2026-01-25T04:00:00Z,74.76,4,71.4,zone2,-0.65
SNS-20260125-3003509,2026-01-25T04:00:00Z,225.09,4,221.31,zone3,-1.0
SNS-20260125-4003509,2026-01-25T04:00:00Z,948.89,4,940.82,zone4,1.86
SNS-20260125-1003510,2026-01-25T05:00:00Z,120.81,5,117.81,zone1,-1.95
SNS-20260125-2003510,2026-01-25T05:00:00Z,73.07,5,76.19,zone2,-0.87
SNS-20260125-3003510,2026-01-25T05:00:00Z,227.65,5,233.61,zone3,-0.89
SNS-20260125-4003510,2026-01-25T05:00:00Z,697.67,5,691.31,zone4,-1.28
SNS-20260125-1003511,2026-01-25T06:00:00Z,129.49,6,122.44,zone1,-1.37
SNS-20260125-2003511,2026-01-25T06:00:00Z,76.46,6,70.53,zone2,-0.44
SNS-20260125-3003511,2026-01-25T06:00:00Z,221.49,6,230.38,zone3,-1.14
SNS-20260125-4003511,2026-01-25T06:00:00Z,573.56,6,563.67,zone4,-2.83
SNS-20260125-1003512,2026-01-25T07:00:00Z,147.86,7,154.49,zone1,-0.14
SNS-20260125-2003512,2026-01-25T07:00:00Z,84.72,7,91.02,zone2,0.59
SNS-20260125-3003512,2026-01-25T07:00:00Z,236.02,7,227.03,zone3,-0.56
SNS-20260125-4003512,2026-01-25T07:00:00Z,809.15,7,809.82,zone4,0.11
SNS-20260125-1003513,2026-01-25T08:00:00Z,147.38,8,144.53,zone1,-0.17
SNS-20260125-2003513,2026-01-25T08:00:00Z,86.05,8,80.63,zone2,0.76
SNS-20260125-3003513,2026-01-25T08:00:00Z,231.69,8,231.95,zone3,-0.73
SNS-20260125-4003513,2026-01-25T08:00:00Z,891.14,8,892.01,zone4,1.14
SNS-20260125-1003514,2026-01-25T09:00:00Z,146.17,9,136.2,zone1,-0.26
SNS-20260125-2003514,2026-01-25T09:00:00Z,75.24,9,84.14,zone2,-0.6
SNS-20260125-3003514,2026-01-25T09:00:00Z,240.98,9,245.02,zone3,-0.36
SNS-20260125-4003514,2026-01-25T09:00:00Z,841.11,9,840.03,zone4,0.51
SNS-20260125-1003515,2026-01-25T10:00:00Z,157.53,10,150.07,zone1,0.5
SNS-20260125-2003515,2026-01-25T10:00:00Z,105.62,10,109.68,zone2,3.2
SNS-20260125-3003515,2026-01-25T10:00:00Z,283.54,10,276.69,zone3,1.34
SNS-20260125-4003515,2026-01-25T10:00:00Z,775.52,10,766.15,zone4,-0.31
SNS-20260125-1003516,2026-01-25T11:00:00Z,123.12,11,122.24,zone1,-1.79
SNS-20260125-2003516,2026-01-25T11:00:00Z,74.57,11,74.44,zone2,-0.68
SNS-20260125-3003516,2026-01-25T11:00:00Z,274.69,11,276.28,zone3,0.99
SNS-20260125-4003516,2026-01-25T11:00:00Z,746.36,11,748.67,zone4,-0.67
SNS-20260125-1003517,2026-01-25T12:00:00Z,158.14,12,159.2,zone1,0.54
SNS-20260125-2003517,2026-01-25T12:00:00Z,84.87,12,81.82,zone2,0.61
SNS-20260125-3003517,2026-01-25T12:00:00Z,442.8,12,450.86,zone3,7.71
SNS-20260125-4003517,2026-01-25T12:00:00Z,743.51,12,738.58,zone4,-0.71
SNS-20260125-1003518,2026-01-25T13:00:00Z,133.42,13,128.85,zone1,-1.11
SNS-20260125-2003518,2026-01-25T13:00:00Z,88.13,13,97.9,zone2,1.02
SNS-20260125-3003518,2026-01-25T13:00:00Z,195.63,13,186.25,zone3,-2.17
SNS-20260125-4003518,2026-01-25T13:00:00Z,796.31,13,791.36,zone4,-0.05
SNS-20260125-1003519,2026-01-25T14:00:00Z,124.62,14,130.24,zone1,-1.69
SNS-20260125-2003519,2026-01-25T14:00:00Z,71.84,14,62.5,zone2,-1.02
SNS-20260125-3003519,2026-01-25T14:00:00Z,205.66,14,208.45,zone3,-1.77
SNS-20260125-4003519,2026-01-25T14:00:00Z,892.76,14,891.07,zone4,1.16
SNS-20260125-1003520,2026-01-25T15:00:00Z,149.2,15,151.26,zone1,-0.05
SNS-20260125-2003520,2026-01-25T15:00:00Z,80.6,15,83.77,zone2,0.07
SNS-20260125-3003520,2026-01-25T15:00:00Z,244.78,15,237.87,zone3,-0.21
SNS-20260125-4003520,2026-01-25T15:00:00Z,718.33,15,711.56,zone4,-1.02
SNS-20260125-1003521,2026-01-25T16:00:00Z,158.52,16,150.66,zone1,0.57
SNS-20260125-2003521,2026-01-25T16:00:00Z,86.03,16,80.28,zone2,0.75
SNS-20260125-3003521,2026-01-25T16:00:00Z,241.18,16,250.26,zone3,-0.35
SNS-20260125-4003521,2026-01-25T16:00:00Z,682.89,16,686.17,zone4,-1.46
SNS-20260125-1003522,2026-01-25T17:00:00Z,157.55,17,148.72,zone1,0.5
SNS-20260125-2003522,2026-01-25T17:00:00Z,83.47,17,86.13,zone2,0.43
SNS-20260125-3003522,2026-01-25T17:00:00Z,231.85,17,241.47,zone3,-0.73
SNS-20260125-4003522,2026-01-25T17:00:00Z,876.88,17,877.46,zone4,0.96
SNS-20260125-1003523,2026-01-25T18:00:00Z,136.66,18,139.05,zone1,-0.89
SNS-20260125-2003523,2026-01-25T18:00:00Z,84.19,18,90.31,zone2,0.52
SNS-20260125-3003523,2026-01-25T18:00:00Z,239.31,18,247.62,zone3,-0.43
SNS-20260125-4003523,2026-01-25T18:00:00Z,830.36,18,835.21,zone4,0.38
SNS-20260125-1003524,2026-01-25T19:00:00Z,174.22,19,177.91,zone1,1.61
SNS-20260125-2003524,2026-01-25T19:00:00Z,75.2,19,75.71,zone2,-0.6
SNS-20260125-3003524,2026-01-25T19:00:00Z,268.96,19,259.91,zone3,0.76
SNS-20260125-4003524,2026-01-25T19:00:00Z,854.46,19,858.22,zone4,0.68
SNS-20260125-1003525,2026-01-25T20:00:00Z,148.32,20,158.2,zone1,-0.11
SNS-20260125-2003525,2026-01-25T20:00:00Z,61.19,20,70.54,zone2,-2.35
SNS-20260125-3003525,2026-01-25T20:00:00Z,241.31,20,232.84,zone3,-0.35
SNS-20260125-4003525,2026-01-25T20:00:00Z,955.62,20,964.14,zone4,1.95
SNS-20260125-1003526,2026-01-25T21:00:00Z,152.87,21,157.16,zone1,0.19
SNS-20260125-2003526,2026-01-25T21:00:00Z,81.12,21,72.67,zone2,0.14
SNS-20260125-3003526,2026-01-25T21:00:00Z,247.76,21,256.57,zone3,-0.09
SNS-20260125-4003526,2026-01-25T21:00:00Z,1307.24,21,1304.65,zone4,6.34
SNS-20260125-1003527,2026-01-25T22:00:00Z,140.5,22,144.75,zone1,-0.63
SNS-20260125-2003527,2026-01-25T22:00:00Z,69.42,22,66.83,zone2,-1.32
SNS-20260125-3003527,2026-01-25T22:00:00Z,245.7,22,250.8,zone3,-0.17
SNS-20260125-4003527,2026-01-25T22:00:00Z,815.12,22,811.94,zone4,0.19
SNS-20260125-1003528,2026-01-25T23:00:00Z,166.08,23,170.21,zone1,1.07
SNS-20260125-2003528,2026-01-25T23:00:00Z,88.27,23,93.08,zone2,1.03
SNS-20260125-3003528,2026-01-25T23:00:00Z,213.05,23,215.45,zone3,-1.48
SNS-20260125-4003528,2026-01-25T23:00:00Z,708.42,23,715.37,zone4,-1.14
SNS-20260126-1003529,2026-01-26T00:00:00Z,154.73,0,160.85,zone1,0.32
SNS-20260126-2003529,2026-01-26T00:00:00Z,83.71,0,79.36,zone2,0.46
SNS-20260126-3003529,2026-01-26T00:00:00Z,453.86,0,451.98,zone3,8.15
SNS-20260126-4003529,2026-01-26T00:00:00Z,770.41,0,769.76,zone4,-0.37
SNS-20260126-1003530,2026-01-26T01:00:00Z,150.69,1,155.76,zone1,0.05
SNS-20260126-2003530,2026-01-26T01:00:00Z,85.01,1,93.7,zone2,0.63
SNS-20260126-3003530,2026-01-26T01:00:00Z,289.0,1,284.36,zone3,1.56
SNS-20260126-4003530,2026-01-26T01:00:00Z,754.99,1,749.88,zone4,-0.56
SNS-20260126-1003531,2026-01-26T02:00:00Z,175.9,2,167.48,zone1,1.73
SNS-20260126-2003531,2026-01-26T02:00:00Z,65.85,2,64.68,zone2,-1.77
SNS-20260126-3003531,2026-01-26T02:00:00Z,265.9,2,266.91,zone3,0.64
SNS-20260126-4003531,2026-01-26T02:00:00Z,838.07,2,847.16,zone4,0.48
SNS-20260126-1003532,2026-01-26T03:00:00Z,130.26,3,136.23,zone1,-1.32
SNS-20260126-2003532,2026-01-26T03:00:00Z,83.63,3,81.62,zone2,0.45
SNS-20260126-3003532,2026-01-26T03:00:00Z,303.66,3,310.07,zone3,2.15
SNS-20260126-4003532,2026-01-26T03:00:00Z,564.24,3,555.08,zone4,-2.95
SNS-20260126-1003533,2026-01-26T04:00:00Z,154.63,4,157.12,zone1,0.31
SNS-20260126-2003533,2026-01-26T04:00:00Z,76.78,4,81.8,zone2,-0.4
SNS-20260126-3003533,2026-01-26T04:00:00Z,218.9,4,226.09,zone3,-1.24
SNS-20260126-4003533,2026-01-26T04:00:00Z,954.79,4,957.2,zone4,1.93
SNS-20260126-1003534,2026-01-26T05:00:00Z,139.21,5,129.36,zone1,-0.72
SNS-20260126-2003534,2026-01-26T05:00:00Z,86.35,5,82.6,zone2,0.79
SNS-20260126-3003534,2026-01-26T05:00:00Z,255.82,5,248.9,zone3,0.23
SNS-20260126-4003534,2026-01-26T05:00:00Z,743.33,5,749.84,zone4,-0.71
SNS-20260126-1003535,2026-01-26T06:00:00Z,129.87,6,130.1,zone1,-1.34
SNS-20260126-2003535,2026-01-26T06:00:00Z,89.64,6,87.63,zone2,1.21
SNS-20260126-3003535,2026-01-26T06:00:00Z,266.27,6,271.41,zone3,0.65
SNS-20260126-4003535,2026-01-26T06:00:00Z,773.45,6,767.15,zone4,-0.33
SNS-20260126-1003536,2026-01-26T07:00:00Z,144.3,7,146.51,zone1,-0.38
SNS-20260126-2003536,2026-01-26T07:00:00Z,71.41,7,72.08,zone2,-1.07
SNS-20260126-3003536,2026-01-26T07:00:00Z,270.15,7,262.8,zone3,0.81
SNS-20260126-4003536,2026-01-26T07:00:00Z,728.88,7,721.81,zone4,-0.89
SNS-20260126-1003537,2026-01-26T08:00:00Z,154.61,8,162.74,zone1,0.31
SNS-20260126-2003537,2026-01-26T08:00:00Z,82.56,8,88.48,zone2,0.32
SNS-20260126-3003537,2026-01-26T08:00:00Z,240.45,8,238.32,zone3,-0.38
SNS-20260126-4003537,2026-01-26T08:00:00Z,877.3,8,867.67,zone4,0.97
SNS-20260126-1003538,2026-01-26T09:00:00Z,160.21,9,156.5,zone1,0.68
SNS-20260126-2003538,2026-01-26T09:00:00Z,75.5,9,68.64,zone2,-0.56
SNS-20260126-3003538,2026-01-26T09:00:00Z,300.24,9,298.85,zone3,2.01
SNS-20260126-4003538,2026-01-26T09:00:00Z,842.24,9,851.76,zone4,0.53
SNS-20260126-1003539,2026-01-26T10:00:00Z,170.88,10,173.1,zone1,1.39
SNS-20260126-2003539,2026-01-26T10:00:00Z,85.19,10,81.29,zone2,0.65
SNS-20260126-3003539,2026-01-26T10:00:00Z,231.05,10,240.32,zone3,-0.76
SNS-20260126-4003539,2026-01-26T10:00:00Z,708.06,10,699.56,zone4,-1.15
SNS-20260126-1003540,2026-01-26T11:00:00Z,146.71,11,140.53,zone1,-0.22
SNS-20260126-2003540,2026-01-26T11:00:00Z,82.61,11,75.3,zone2,0.33
SNS-20260126-3003540,2026-01-26T11:00:00Z,582.93,11,589.44,zone3,13.32
SNS-20260126-4003540,2026-01-26T11:00:00Z,1428.81,11,1423.96,zone4,7.86
SNS-20260126-1003541,2026-01-26T12:00:00Z,168.4,12,167.65,zone1,1.23
SNS-20260126-2003541,2026-01-26T12:00:00Z,68.87,12,67.02,zone2,-1.39
SNS-20260126-3003541,2026-01-26T12:00:00Z,277.14,12,284.34,zone3,1.09
SNS-20260126-4003541,2026-01-26T12:00:00Z,841.89,12,845.9,zone4,0.52
SNS-20260126-1003542,2026-01-26T13:00:00Z,142.08,13,134.95,zone1,-0.53
SNS-20260126-2003542,2026-01-26T13:00:00Z,81.54,13,82.98,zone2,0.19
SNS-20260126-3003542,2026-01-26T13:00:00Z,278.58,13,273.94,zone3,1.14
SNS-20260126-4003542,2026-01-26T13:00:00Z,1234.4,13,1232.2,zone4,5.43
SNS-20260126-1003543,2026-01-26T14:00:00Z,181.76,14,172.1,zone1,2.12
SNS-20260126-2003543,2026-01-26T14:00:00Z,81.06,14,75.08,zone2,0.13
SNS-20260126-3003543,2026-01-26T14:00:00Z,260.01,14,251.57,zone3,0.4
SNS-20260126-4003543,2026-01-26T14:00:00Z,859.59,14,854.09,zone4,0.74
SNS-20260126-1003544,2026-01-26T15:00:00Z,156.78,15,166.45,zone1,0.45
SNS-20260126-2003544,2026-01-26T15:00:00Z,86.89,15,87.06,zone2,0.86
SNS-20260126-3003544,2026-01-26T15:00:00Z,262.44,15,256.23,zone3,0.5
SNS-20260126-4003544,2026-01-26T15:00:00Z,793.74,15,803.42,zone4,-0.08
SNS-20260126-1003545,2026-01-26T16:00:00Z,152.57,16,149.96,zone1,0.17
SNS-20260126-2003545,2026-01-26T16:00:00Z,76.45,16,71.7,zone2,-0.44
SNS-20260126-3003545,2026-01-26T16:00:00Z,263.69,16,256.39,zone3,0.55
SNS-20260126-4003545,2026-01-26T16:00:00Z,979.69,16,971.28,zone4,2.25
SNS-20260126-1003546,2026-01-26T17:00:00Z,141.0,17,150.98,zone1,-0.6
SNS-20260126-2003546,2026-01-26T17:00:00Z,72.45,17,79.92,zone2,-0.94
SNS-20260126-3003546,2026-01-26T17:00:00Z,233.07,17,242.89,zone3,-0.68
SNS-20260126-4003546,2026-01-26T17:00:00Z,757.5,17,757.08,zone4,-0.53
SNS-20260126-1003547,2026-01-26T18:00:00Z,164.31,18,159.57,zone1,0.95
SNS-20260126-2003547,2026-01-26T18:00:00Z,81.14,18,84.55,zone2,0.14
SNS-20260126-3003547,2026-01-26T18:00:00Z,254.32,18,257.75,zone3,0.17
SNS-20260126-4003547,2026-01-26T18:00:00Z,960.64,18,968.99,zone4,2.01
SNS-20260126-1003548,2026-01-26T19:00:00Z,159.47,19,159.95,zone1,0.63
SNS-20260126-2003548,2026-01-26T19:00:00Z,70.22,19,61.2,zone2,-1.22
SNS-20260126-3003548,2026-01-26T19:00:00Z,226.03,19,223.34,zone3,-0.96
SNS-20260126-4003548,2026-01-26T19:00:00Z,754.05,19,761.98,zone4,-0.57
SNS-20260126-1003549,2026-01-26T20:00:00Z,123.06,20,132.04,zone1,-1.8
SNS-20260126-2003549,2026-01-26T20:00:00Z,72.3,20,79.8,zone2,-0.96
SNS-20260126-3003549,2026-01-26T20:00:00Z,264.6,20,260.92,zone3,0.58
SNS-20260126-4003549,2026-01-26T20:00:00Z,883.52,20,892.84,zone4,1.04
SNS-20260126-1003550,2026-01-26T21:00:00Z,164.13,21,168.04,zone1,0.94
SNS-20260126-2003550,2026-01-26T21:00:00Z,63.98,21,62.07,zone2,-2.0
SNS-20260126-3003550,2026-01-26T21:00:00Z,224.97,21,233.02,zone3,-1.0
SNS-20260126-4003550,2026-01-26T21:00:00Z,723.23,21,716.99,zone4,-0.96
SNS-20260126-1003551,2026-01-26T22:00:00Z,160.94,22,161.04,zone1,0.73
SNS-20260126-2003551,2026-01-26T22:00:00Z,78.36,22,81.99,zone2,-0.21
SNS-20260126-3003551,2026-01-26T22:00:00Z,264.61,22,255.95,zone3,0.58
SNS-20260126-4003551,2026-01-26T22:00:00Z,646.41,22,644.85,zone4,-1.92
SNS-20260126-1003552,2026-01-26T23:00:00Z,149.63,23,142.8,zone1,-0.02
SNS-20260126-2003552,2026-01-26T23:00:00Z,92.17,23,96.64,zone2,1.52
SNS-20260126-3003552,2026-01-26T23:00:00Z,228.14,23,224.23,zone3,-0.87
SNS-20260126-4003552,2026-01-26T23:00:00Z,769.47,23,772.56,zone4,-0.38
SNS-20260127-1003553,2026-01-27T00:00:00Z,151.04,0,156.87,zone1,0.07
SNS-20260127-2003553,2026-01-27T00:00:00Z,131.82,0,126.16,zone2,6.48
SNS-20260127-3003553,2026-01-27T00:00:00Z,283.17,0,292.77,zone3,1.33
SNS-20260127-4003553,2026-01-27T00:00:00Z,839.45,0,847.61,zone4,0.49
SNS-20260127-1003554,2026-01-27T01:00:00Z,144.09,1,148.25,zone1,-0.39
SNS-20260127-2003554,2026-01-27T01:00:00Z,72.14,1,76.74,zone2,-0.98
SNS-20260127-3003554,2026-01-27T01:00:00Z,195.42,1,201.9,zone3,-2.18
SNS-20260127-4003554,2026-01-27T01:00:00Z,975.15,1,975.49,zone4,2.19
SNS-20260127-1003555,2026-01-27T02:00:00Z,160.19,2,155.19,zone1,0.68
SNS-20260127-2003555,2026-01-27T02:00:00Z,85.93,2,78.86,zone2,0.74
SNS-20260127-3003555,2026-01-27T02:00:00Z,230.45,2,223.22,zone3,-0.78
SNS-20260127-4003555,2026-01-27T02:00:00Z,873.05,2,874.37,zone4,0.91
SNS-20260127-1003556,2026-01-27T03:00:00Z,149.27,3,147.18,zone1,-0.05
SNS-20260127-2003556,2026-01-27T03:00:00Z,81.72,3,86.49,zone2,0.21
SNS-20260127-3003556,2026-01-27T03:00:00Z,268.03,3,267.34,zone3,0.72
SNS-20260127-4003556,2026-01-27T03:00:00Z,776.09,3,776.62,zone4,-0.3
SNS-20260127-1003557,2026-01-27T04:00:00Z,178.56,4,188.41,zone1,1.9
SNS-20260127-2003557,2026-01-27T04:00:00Z,76.48,4,69.77,zone2,-0.44
SNS-20260127-3003557,2026-01-27T04:00:00Z,219.75,4,214.23,zone3,-1.21
SNS-20260127-4003557,2026-01-27T04:00:00Z,722.1,4,725.57,zone4,-0.97
SNS-20260127-1003558,2026-01-27T05:00:00Z,144.94,5,142.42,zone1,-0.34
SNS-20260127-2003558,2026-01-27T05:00:00Z,86.56,5,95.61,zone2,0.82
SNS-20260127-3003558,2026-01-27T05:00:00Z,226.77,5,219.74,zone3,-0.93
SNS-20260127-4003558,2026-01-27T05:00:00Z,759.52,5,762.33,zone4,-0.51
SNS-20260127-1003559,2026-01-27T06:00:00Z,129.26,6,132.11,zone1,-1.38
SNS-20260127-2003559,2026-01-27T06:00:00Z,86.36,6,88.33,zone2,0.79
SNS-20260127-3003559,2026-01-27T06:00:00Z,265.31,6,262.56,zone3,0.61
SNS-20260127-4003559,2026-01-27T06:00:00Z,1711.38,6,1711.0,zone4,11.39
SNS-20260127-1003560,2026-01-27T07:00:00Z,164.96,7,156.45,zone1,1.0
SNS-20260127-2003560,2026-01-27T07:00:00Z,81.85,7,83.52,zone2,0.23
SNS-20260127-3003560,2026-01-27T07:00:00Z,413.8,7,420.31,zone3,6.55
SNS-20260127-4003560,2026-01-27T07:00:00Z,818.97,7,827.38,zone4,0.24
SNS-20260127-1003561,2026-01-27T08:00:00Z,151.71,8,145.2,zone1,0.11
SNS-20260127-2003561,2026-01-27T08:00:00Z,71.81,8,76.86,zone2,-1.02
SNS-20260127-3003561,2026-01-27T08:00:00Z,233.27,8,229.83,zone3,-0.67
SNS-20260127-4003561,2026-01-27T08:00:00Z,949.52,8,947.14,zone4,1.87
SNS-20260127-1003562,2026-01-27T09:00:00Z,150.04,9,145.07,zone1,0.0
SNS-20260127-2003562,2026-01-27T09:00:00Z,81.56,9,79.67,zone2,0.2
SNS-20260127-3003562,2026-01-27T09:00:00Z,272.24,9,266.55,zone3,0.89
SNS-20260127-4003562,2026-01-27T09:00:00Z,672.57,9,671.77,zone4,-1.59
SNS-20260127-1003563,2026-01-27T10:00:00Z,184.31,10,194.18,zone1,2.29
SNS-20260127-2003563,2026-01-27T10:00:00Z,76.39,10,66.92,zone2,-0.45
SNS-20260127-3003563,2026-01-27T10:00:00Z,248.66,10,241.19,zone3,-0.05
SNS-20260127-4003563,2026-01-27T10:00:00Z,869.94,10,878.17,zone4,0.87
SNS-20260127-1003564,2026-01-27T11:00:00Z,148.82,11,146.7,zone1,-0.08
SNS-20260127-2003564,2026-01-27T11:00:00Z,84.12,11,82.24,zone2,0.52
SNS-20260127-3003564,2026-01-27T11:00:00Z,288.45,11,291.04,zone3,1.54
SNS-20260127-4003564,2026-01-27T11:00:00Z,758.69,11,752.2,zone4,-0.52
SNS-20260127-1003565,2026-01-27T12:00:00Z,164.09,12,171.98,zone1,0.94
SNS-20260127-2003565,2026-01-27T12:00:00Z,68.98,12,75.48,zone2,-1.38
SNS-20260127-3003565,2026-01-27T12:00:00Z,237.98,12,231.0,zone3,-0.48
SNS-20260127-4003565,2026-01-27T12:00:00Z,831.28,12,833.15,zone4,0.39
SNS-20260127-1003566,2026-01-27T13:00:00Z,149.44,13,144.21,zone1,-0.04
SNS-20260127-2003566,2026-01-27T13:00:00Z,83.48,13,81.85,zone2,0.44
SNS-20260127-3003566,2026-01-27T13:00:00Z,244.44,13,237.4,zone3,-0.22
SNS-20260127-4003566,2026-01-27T13:00:00Z,855.95,13,849.27,zone4,0.7
SNS-20260127-1003567,2026-01-27T14:00:00Z,168.64,14,170.96,zone1,1.24
SNS-20260127-2003567,2026-01-27T14:00:00Z,85.89,14,81.8,zone2,0.74
SNS-20260127-3003567,2026-01-27T14:00:00Z,256.17,14,251.48,zone3,0.25
SNS-20260127-4003567,2026-01-27T14:00:00Z,775.52,14,779.93,zone4,-0.31
SNS-20260127-1003568,2026-01-27T15:00:00Z,134.63,15,141.68,zone1,-1.02
SNS-20260127-2003568,2026-01-27T15:00:00Z,99.68,15,91.44,zone2,2.46
SNS-20260127-3003568,2026-01-27T15:00:00Z,253.33,15,246.36,zone3,0.13
SNS-20260127-4003568,2026-01-27T15:00:00Z,731.81,15,727.4,zone4,-0.85
SNS-20260127-1003569,2026-01-27T16:00:00Z,120.6,16,127.72,zone1,-1.96
SNS-20260127-2003569,2026-01-27T16:00:00Z,89.59,16,81.43,zone2,1.2
SNS-20260127-3003569,2026-01-27T16:00:00Z,244.05,16,243.43,zone3,-0.24
